item,transcript_id,corpus_name,speaker_id,age,target_child_name,media_start,media_end,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range
doll,3352,Bernstein,1717,18,Amelia,218.962,222.375,010600,,,,
doll,3352,Bernstein,1717,18,Amelia,226.532,229.272,010600,,,,
doll,3352,Bernstein,1717,18,Amelia,271.973,273.041,010600,,,,
doll,3350,Bernstein,1715,15,Alice,455.471,461.246,010300,,,,
doll,3357,Bernstein,1722,22,Anne,654.072,657.601,011000,,,,
doll,3357,Bernstein,1722,22,Anne,1305.363,1306.408,011000,,,,
doll,3360,Bernstein,1725,24,Cindy,214.89,217.165,020000,,,,
doll,3359,Bernstein,1725,22,Cindy,975.064,978.687,011000,,,,
doll,3359,Bernstein,1725,22,Cindy,1016.441,1018.02,011000,,,,
doll,3359,Bernstein,1725,22,Cindy,1021.642,1023.732,011000,,,,
doll,3364,Bernstein,1730,21,Gail,1757.529,1763.752,010900,,,,
doll,3364,Bernstein,1730,21,Gail,1765.214,1766.445,010900,,,,
doll,3368,Bernstein,1721,16,NA,545.956,547.674,010400,,,,
doll,3374,Bernstein,1737,20,Marie,582.677,584.581,010800,,,,
doll,3374,Bernstein,1737,20,Marie,584.581,586.044,010800,,,,
doll,3375,Bernstein,1737,22,Marie,877.207,877.95,011000,,,,
doll,3375,Bernstein,1737,22,Marie,885.705,886.657,011000,,,,
doll,3375,Bernstein,1737,22,Marie,886.68,887.516,011000,,,,
doll,3375,Bernstein,1737,22,Marie,1042.881,1046.039,011000,,,,
doll,3373,Bernstein,1737,18,Marie,1538.339,1538.827,010600,,,,
doll,3374,Bernstein,1737,20,Marie,1371.334,1372.24,010800,,,,
doll,3374,Bernstein,1737,20,Marie,1392.836,1397.805,010800,,,,
doll,3374,Bernstein,1737,20,Marie,1438.765,1438.997,010800,,,,
doll,3804,Peters,2356,16,Seth,71.446,72.543,010410c,,,,
doll,4182,Rollins,2535,12,NA,240.593,244.481,cm12,,,,
doll,4189,Rollins,2538,12,Christopher,337.943,339.123,cr12,,,,
doll,4189,Rollins,2538,12,Christopher,375.845,376.626,cr12,,,,
doll,4200,Rollins,2535,9,NA,814.663,816.37,di09,,,,
doll,4236,Rollins,2535,6,NA,624.206,626.981,im06,,,,
doll,4236,Rollins,2535,6,NA,655.165,657.905,im06,,,,
doll,4236,Rollins,2535,6,NA,659.515,661.633,im06,,,,
doll,4236,Rollins,2535,6,NA,661.633,667.088,im06,,,,
doll,4236,Rollins,2535,6,NA,686.605,690.091,im06,,,,
doll,4236,Rollins,2535,6,NA,690.091,692.356,im06,,,,
doll,4236,Rollins,2535,6,NA,692.356,695.698,im06,,,,
doll,4236,Rollins,2535,6,NA,697.285,698.533,im06,,,,
doll,4236,Rollins,2535,6,NA,698.533,702.336,im06,,,,
doll,4236,Rollins,2535,6,NA,749.37,754.171,im06,,,,
doll,4236,Rollins,2535,6,NA,802.18,805.043,im06,,,,
doll,4236,Rollins,2535,6,NA,835.91,839.44,im06,,,,
doll,4236,Rollins,2535,6,NA,855.753,857.966,im06,,,,
doll,4239,Rollins,2535,12,NA,582.383,583.783,im12,,,,
doll,4239,Rollins,2535,12,NA,585.031,585.85,im12,,,,
doll,4225,Rollins,2535,9,NA,1141.696,1147.295,hc09,,,,
doll,4225,Rollins,2535,9,NA,1147.295,1151.156,hc09,,,,
doll,4267,Rollins,2535,12,NA,93.268,100.118,ma12,,,,
doll,4202,Rollins,2535,12,NA,1181.723,1183.408,di12,,,,
doll,4265,Rollins,2535,9,NA,1036.666,1046.905,ma09,,,,
doll,4267,Rollins,2535,12,NA,784.066,785.535,ma12,,,,
