id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,target_child_name,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range
680969,can you do aunty a frog,can you do Aunty a frog,NA,NA,question,eng,6,6,151,Peters,mod pro:per v n:prop det:art n,KAR,Kara,Adult,16.32887738967946,male,395.271,396.618,s,Eng-NA,2,43,2350,2341,4173,16,frog,ADS,froggy_frog,1,other,Seth,010410c,,,,
683207,and about the stork when he eats the frog,and about the stork when he eat the frog,NA,NA,declarative,eng,10,9,274,Peters,coord prep det:art n conj pro:sub v det:art n,FAT,NA,Father,16.78884576685353,male,965.061,967.047,s,Eng-NA,2,43,2344,2341,4176,17,frog,ADS,froggy_frog,1,other,Seth,010424a,,,,
691685,what does the frog say,what do the frog say,NA,NA,declarative,eng,6,5,417,Peters,pro:int v det:art n v,FAT,NA,Father,17.526027228485184,male,1164.074,1166.106,s,Eng-NA,2,43,2344,2341,4185,18,frog,ADS,froggy_frog,1,other,Seth,010516a,,,,
691699,what does the stork say when he eats a frog,what do the stork say when he eat a frog,NA,NA,declarative,eng,12,10,418,Peters,pro:int v det:art n v conj pro:sub v det:art n,FAT,NA,Father,17.526027228485184,male,1166.425,1168.051,s,Eng-NA,2,43,2344,2341,4185,18,frog,ADS,froggy_frog,1,other,Seth,010516a,,,,
765017,frog,frog,NA,NA,declarative,eng,1,1,1,Peters,n,FAT,NA,Father,22.361855479578637,male,0,1.076,s,Eng-NA,2,43,2344,2341,4219,22,frog,ADS,froggy_frog,1,other,Seth,011011b,,,,
765031,do you hear the frog,do you hear the frog,NA,NA,question,eng,5,5,2,Peters,mod pro:per v det:art n,AT,Animal_Toy,Playmate,22.361855479578637,male,1.076,5.823,s,Eng-NA,2,43,2463,2341,4219,22,frog,ADS,froggy_frog,1,other,Seth,011011b,,,,
765052,frog,frog,NA,NA,question,eng,1,1,3,Peters,n,CHI,Seth,Target_Child,22.361855479578637,male,5.823,7.968,s,Eng-NA,2,43,2341,2341,4219,22,frog,ADS,froggy_frog,1,child,Seth,011011b,,,,
783885,imitation is how the frogs lost their tails,imitation be how the frog lose their tail,NA,NA,declarative,eng kik,12,8,131,Peters,n cop pro:int det:art n part det:poss n,FAT,NA,Father,23.19760159346188,male,202.893,206.115,s,Eng-NA,2,43,2344,2341,4224,23,frog,ADS,froggy_frog,1,other,Seth,011106a,,,,
791732,do you hear the frog,do you hear the frog,NA,NA,question,eng,5,5,282,Peters,mod pro:per v det:art n,AT,NA,Media,22.85467874083657,male,897.575,899.432,s,Eng-NA,2,43,2468,2341,4222,23,frog,ADS,froggy_frog,1,other,Seth,011026a,,,,
791752,do you hear the frog,do you hear the frog,NA,NA,question,eng,5,5,284,Peters,mod pro:per v det:art n,AT,NA,Media,22.85467874083657,male,903.808,911.032,s,Eng-NA,2,43,2468,2341,4222,23,frog,ADS,froggy_frog,1,other,Seth,011026a,,,,
792565,do you hear the frog,do you hear the frog,NA,NA,question,eng,5,5,353,Peters,mod pro:per v det:art n,AT,NA,Media,22.85467874083657,male,1029.464,1030.829,s,Eng-NA,2,43,2468,2341,4222,23,frog,ADS,froggy_frog,1,other,Seth,011026a,,,,
794729,do you hear the frog,do you hear the frog,NA,NA,question,eng,5,5,552,Peters,mod pro:per v det:art n,AT,NA,Media,22.85467874083657,male,1549.783,1557.334,s,Eng-NA,2,43,2468,2341,4222,23,frog,ADS,froggy_frog,1,other,Seth,011026a,,,,
794738,do you hear the frog,do you hear the frog,NA,NA,question,eng,5,5,553,Peters,mod pro:per v det:art n,AT,NA,Media,22.85467874083657,male,1557.334,1565.386,s,Eng-NA,2,43,2468,2341,4222,23,frog,ADS,froggy_frog,1,other,Seth,011026a,,,,
1005156,like a frog balancing on a lily pad,like a frog balance on a lily pad,NA,NA,declarative,eng,9,8,756,Gleason,prep det:art n part prep det:art n n,FAT,NA,Father,44.00090350931231,female,1756.68,1759.495,s,Eng-NA,2,49,2620,2619,4937,44,frog,ADS,froggy_frog,1,other,Susan,susan,,,,
