id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,target_child_name,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range
349279,mostly dogs and cats but getting to chicks and ducks and pigs and goats and we had a thing we did with the camel and she recognizes the camel know,mostly dog and cat but get to chick and duck and pig and goat and we have a thing we do with the camel and she recognize the camel know,NA,NA,declarative,eng,40,30,451,Bernstein,adv n coord n conj part prep n coord n coord n coord n coord pro:sub v det:art n pro:sub v prep det:art n coord pro:sub v det:art n v,MOT,NA,Mother,15.000308014538286,female,551.448,563.987,s,Eng-NA,2,36,1714,1713,3719,15,pig,ADS,piggy_pig,1,other,Alice,010300,,,,
354510,oh it's a pig,oh it a pig,NA,NA,declarative,eng,5,4,326,Bernstein,co pro:per det:art n,MOT,NA,Mother,18.000369617445944,female,866.475,867.659,s,Eng-NA,2,36,1716,1715,3721,18,pig,ADS,piggy_pig,1,other,Amelia,010600,,,,
354521,now it looks like a pig,now it look like a pig,NA,NA,declarative,eng,7,6,328,Bernstein,adv pro:per v conj det:art n,MOT,NA,Mother,18.000369617445944,female,868.982,870.259,s,Eng-NA,2,36,1716,1715,3721,18,pig,ADS,piggy_pig,1,other,Amelia,010600,,,,
354813,yeah it's a pig,yeah it a pig,NA,NA,declarative,eng,5,4,391,Bernstein,co pro:per det:art n,MOT,NA,Mother,18.000369617445944,female,1107.635,1108.378,s,Eng-NA,2,36,1716,1715,3721,18,pig,ADS,piggy_pig,1,other,Amelia,010600,,,,
681308,what does a pig do,what do a pig do,NA,NA,declarative,eng,6,5,190,Peters,pro:int v det:art n v,KAR,Kara,Adult,16.32887738967946,male,499.588,500.436,s,Eng-NA,2,43,2350,2341,4173,16,pig,ADS,piggy_pig,1,other,Seth,010410c,,,,
681316,do one do a pig for aunty,do a pig for Aunty,NA,NA,declarative,eng,5,7,191,Peters,v det:art n prep n:prop,KAR,Kara,Adult,16.32887738967946,male,500.703,502.282,s,Eng-NA,2,43,2350,2341,4173,16,pig,ADS,piggy_pig,1,other,Seth,010410c,,,,
747018,it is a little pig,it be a little pig,NA,NA,declarative,eng haw,6,5,581,Peters,pro:per cop det:art adj n,FAT,NA,Father,20.723218135896015,male,1357.082,1359.85,s,Eng-NA,2,43,2344,2341,4205,21,pig,ADS,piggy_pig,1,other,Seth,010822b,,,,
747037,a pig,a pig,NA,NA,declarative,eng haw,2,2,582,Peters,phon n,CHI,Seth,Target_Child,20.723218135896015,male,1359.85,1362.738,s,Eng-NA,2,43,2341,2341,4205,21,pig,ADS,piggy_pig,1,child,Seth,010822b,,,,
747055,a pig,a pig,NA,NA,declarative,eng haw,2,2,583,Peters,phon n,CHI,Seth,Target_Child,20.723218135896015,male,1362.738,1366.287,s,Eng-NA,2,43,2341,2341,4205,21,pig,ADS,piggy_pig,1,child,Seth,010822b,,,,
765656,pig,pig,NA,NA,declarative,eng,1,1,278,Peters,n,CHI,Seth,Target_Child,22.361855479578637,male,708.861,711.396,s,Eng-NA,2,43,2341,2341,4218,22,pig,ADS,piggy_pig,1,child,Seth,011011a,,,,
765720,pig,pig,NA,NA,declarative,eng,1,1,282,Peters,n,FAT,NA,Father,22.361855479578637,male,714.352,714.723,s,Eng-NA,2,43,2344,2341,4218,22,pig,ADS,piggy_pig,1,other,Seth,011011a,,,,
765746,pig,pig,NA,NA,declarative,eng,1,1,283,Peters,n,FAT,NA,Father,22.361855479578637,male,714.723,715.095,s,Eng-NA,2,43,2344,2341,4218,22,pig,ADS,piggy_pig,1,other,Seth,011011a,,,,
778914,pig,pig,NA,NA,declarative,eng,1,1,13,Peters,n,CHI,Seth,Target_Child,23.19760159346188,male,17.59,19.531,s,Eng-NA,2,43,2341,2341,4225,23,pig,ADS,piggy_pig,1,child,Seth,011106b,,,,
792016,this is a pig,this be a pig,NA,NA,declarative,eng,5,4,309,Peters,pro:dem cop det:art n,AT,NA,Media,22.85467874083657,male,956.319,959.291,s,Eng-NA,2,43,2468,2341,4222,23,pig,ADS,piggy_pig,1,other,Seth,011026a,,,,
792635,this is a pig,this be a pig,NA,NA,declarative,eng,5,4,359,Peters,pro:dem cop det:art n,AT,NA,Media,22.85467874083657,male,1036.151,1040.777,s,Eng-NA,2,43,2468,2341,4222,23,pig,ADS,piggy_pig,1,other,Seth,011026a,,,,
907142,and on this farm he had a pig,and on this farm he have a pig,NA,NA,declarative,eng,9,8,57,Rollins,coord prep det:dem n pro:sub v det:art n,MOT,NA,Mother,9.000184808722972,NA,490.736,492.775,s,Eng-NA,2,47,2532,2530,4531,9,pig,ADS,piggy_pig,1,other,CB,cb09,,,,
907644,is that the pig,be that the pig,NA,NA,declarative,eng,5,4,132,Rollins,cop comp det:art n,MOT,NA,Mother,12.000246411630629,NA,368.005,369.088,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907656,is that a pig,be that a pig,NA,NA,declarative,eng,5,4,133,Rollins,cop comp det:art n,MOT,NA,Mother,12.000246411630629,NA,369.088,370.76,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907678,the pig goes oink,the pig go oink,NA,NA,declarative,eng,5,4,135,Rollins,det:art n v on,MOT,NA,Mother,12.000246411630629,NA,371.211,374.313,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907687,here's a baby pig with mud on him,here a baby pig with mud on him,NA,NA,declarative,eng,9,8,136,Rollins,pro:exist det:art n n prep n prep pro:obj,MOT,NA,Mother,12.000246411630629,NA,374.313,378.376,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907697,baby pig,baby pig,NA,NA,declarative,eng,2,2,137,Rollins,n n,MOT,NA,Mother,12.000246411630629,NA,378.376,380.801,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907699,there's a pig,there a pig,NA,NA,declarative,eng,4,3,111,Rollins,pro:exist det:art n,MOT,grandma,Mother,12.000246411630629,NA,480.058,483.751,s,Eng-NA,2,47,2533,2530,4528,12,pig,ADS,piggy_pig,1,other,CB,cb12,,,,
907718,how does a pig go,how do a pig go,NA,NA,question,eng,6,5,113,Rollins,pro:int v det:art n v,MOT,grandma,Mother,12.000246411630629,NA,483.751,484.351,s,Eng-NA,2,47,2533,2530,4528,12,pig,ADS,piggy_pig,1,other,CB,cb12,,,,
907779,that's a pig,that a pig,NA,NA,declarative,eng,4,3,59,Rollins,pro:dem det:art n,MOT,NA,Mother,12.000246411630629,NA,121.578,122.936,s,Eng-NA,2,47,2532,2530,4547,12,pig,ADS,piggy_pig,1,other,CK,ck12,,,,
907787,that's a pig,that a pig,NA,NA,declarative,eng,4,3,60,Rollins,pro:dem det:art n,MOT,NA,Mother,12.000246411630629,NA,122.936,124.745,s,Eng-NA,2,47,2532,2530,4547,12,pig,ADS,piggy_pig,1,other,CK,ck12,,,,
907821,pink pig,pink pig,NA,NA,declarative,eng,2,2,149,Rollins,adj n,MOT,NA,Mother,12.000246411630629,NA,399.9,402.551,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907831,look a little baby pig,look a little baby pig,NA,NA,declarative,eng,5,5,150,Rollins,v det:art adj n n,MOT,NA,Mother,12.000246411630629,NA,402.551,404.786,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907832,and on that farm he had a pig,and on that farm he have a pig,NA,NA,declarative,eng,9,8,125,Rollins,coord prep det:dem n pro:sub v det:art n,MOT,grandma,Mother,12.000246411630629,NA,494.183,497.746,s,Eng-NA,2,47,2533,2530,4528,12,pig,ADS,piggy_pig,1,other,CB,cb12,,,,
907843,little baby pig,little baby pig,NA,NA,declarative,eng,3,3,151,Rollins,adj n n,MOT,NA,Mother,12.000246411630629,NA,404.786,406.613,s,Eng-NA,2,47,2532,2530,4526,12,pig,ADS,piggy_pig,1,other,AL,al12,,,,
907965,that's a pig,that a pig,NA,NA,declarative,eng,4,3,79,Rollins,pro:dem det:art n,MOT,NA,Mother,12.000246411630629,NA,170.595,171.776,s,Eng-NA,2,47,2532,2530,4547,12,pig,ADS,piggy_pig,1,other,CK,ck12,,,,
907993,pig,pig,NA,NA,declarative,eng,1,1,131,Rollins,n,MOT,NA,Mother,12.000246411630629,NA,399.028,401.288,s,Eng-NA,2,47,2532,2530,4533,12,pig,ADS,piggy_pig,1,other,CC,cc12,,,,
908004,can you say pig,can you say pig,NA,NA,declarative,eng,4,4,132,Rollins,mod pro:per v n,MOT,NA,Mother,12.000246411630629,NA,401.288,403.885,s,Eng-NA,2,47,2532,2530,4533,12,pig,ADS,piggy_pig,1,other,CC,cc12,,,,
908746,oh a pig yay oink oink ahhah,oh a pig yay oink oink ahhah,NA,NA,declarative,eng,7,7,121,Rollins,co det:art n co on on co,MOT,NA,Mother,12.000246411630629,NA,247.99,251.348,s,Eng-NA,2,47,2532,2530,4554,12,pig,ADS,piggy_pig,1,other,CM,cm12,,,,
908781,here's another pig,here another pig,NA,NA,declarative,eng,4,3,124,Rollins,pro:exist qn n,MOT,NA,Mother,12.000246411630629,NA,255.503,257.7,s,Eng-NA,2,47,2532,2530,4554,12,pig,ADS,piggy_pig,1,other,CM,cm12,,,,
909465,pig,pig,NA,NA,declarative,eng,1,1,173,Rollins,n,MOT,NA,Mother,12.000246411630629,male,382.98,384.915,s,Eng-NA,2,47,2535,2534,4556,12,pig,ADS,piggy_pig,1,other,CR,cr12,,,,
909478,hello mister pig,hello mister pig,NA,NA,declarative,eng,3,3,174,Rollins,co n n,MOT,NA,Mother,12.000246411630629,male,384.915,387.36,s,Eng-NA,2,47,2535,2534,4556,12,pig,ADS,piggy_pig,1,other,CR,cr12,,,,
909681,look at the pig,look at the pig,NA,NA,declarative,eng,4,4,78,Rollins,v prep det:art n,MOT,NA,Mother,9.000184808722972,NA,322.191,324.591,s,Eng-NA,2,47,2532,2530,4563,9,pig,ADS,piggy_pig,1,other,CY,cy09,,,,
909706,pig,pig,NA,NA,declarative,eng,1,1,80,Rollins,n,MOT,NA,Mother,9.000184808722972,NA,324.591,325.766,s,Eng-NA,2,47,2532,2530,4563,9,pig,ADS,piggy_pig,1,other,CY,cy09,,,,
909729,the pig goes,the pig go,NA,NA,declarative,eng,4,3,82,Rollins,det:art n v,MOT,NA,Mother,9.000184808722972,NA,326.765,328.701,s,Eng-NA,2,47,2532,2530,4563,9,pig,ADS,piggy_pig,1,other,CY,cy09,,,,
909824,pig,pig,NA,NA,declarative,eng,1,1,89,Rollins,n,MOT,NA,Mother,9.000184808722972,NA,342.416,345.433,s,Eng-NA,2,47,2532,2530,4563,9,pig,ADS,piggy_pig,1,other,CY,cy09,,,,
909848,it's a pig,it a pig,NA,NA,declarative,eng,4,3,91,Rollins,pro:per det:art n,MOT,NA,Mother,9.000184808722972,NA,347.323,350.401,s,Eng-NA,2,47,2532,2530,4563,9,pig,ADS,piggy_pig,1,other,CY,cy09,,,,
910132,can you put the pigs in the box,can you put the pig in the box,NA,NA,declarative,eng,10,8,291,Rollins,mod pro:per v det:art n prep det:art n,MOT,NA,Mother,12.000246411630629,NA,833.755,837.698,s,Eng-NA,2,47,2532,2530,4533,12,pig,ADS,piggy_pig,1,other,CC,cc12,,,,
910996,get the pig,get the pig,NA,NA,declarative,eng,3,3,305,Rollins,v det:art n,MOT,NA,Mother,12.000246411630629,NA,777.84,779.015,s,Eng-NA,2,47,2532,2530,4547,12,pig,ADS,piggy_pig,1,other,CK,ck12,,,,
911896,ahhah there's a littler pig,ahhah there a little pig,NA,NA,declarative,eng,7,5,175,Rollins,co pro:exist det:art adj n,MOT,NA,Mother,20.000410686051048,male,916.7,918.405,s,Eng-NA,2,47,2537,2536,4568,20,pig,ADS,piggy_pig,1,other,DI,di06,,,,
912474,and on his farm he had a pig,and on his farm he have a pig,NA,NA,declarative,eng,9,8,39,Rollins,coord prep det:poss n pro:sub v det:art n,MOT,NA,Mother,12.000246411630629,NA,435.88,438.815,s,Eng-NA,2,47,2532,2530,4570,12,pig,ADS,piggy_pig,1,other,DI,di12,,,,
912793,this is a pig,this be a pig,NA,NA,declarative,eng,5,4,66,Rollins,pro:dem cop det:art n,MOT,NA,Mother,9.000184808722972,NA,431.851,433.785,s,Eng-NA,2,47,2532,2530,4579,9,pig,ADS,piggy_pig,1,other,DS,ds09,,,,
912823,remember your book at home about the pig,remember your book at home about the pig,NA,NA,question,eng,8,8,69,Rollins,v det:poss n prep n prep det:art n,MOT,NA,Mother,9.000184808722972,NA,436.743,438.938,s,Eng-NA,2,47,2532,2530,4579,9,pig,ADS,piggy_pig,1,other,DS,ds09,,,,
912983,and this is pig,and this be pig,NA,NA,declarative,eng,5,4,82,Rollins,coord pro:dem cop n,MOT,NA,Mother,9.000184808722972,NA,463.561,464.466,s,Eng-NA,2,47,2532,2530,4579,9,pig,ADS,piggy_pig,1,other,DS,ds09,,,,
913461,how does a pig go,how do a pig go,NA,NA,question,eng,6,5,126,Rollins,pro:int v det:art n v,MOT,NA,Mother,12.000246411630629,NA,536.52,538.445,s,Eng-NA,2,47,2532,2530,4576,12,pig,ADS,piggy_pig,1,other,DS,ds12,,,,
913524,momma's gonna get a pig too,momma go get a pig too,NA,NA,declarative,eng,9,6,213,Rollins,n part v det:art n adv,MOT,NA,Mother,9.000184808722972,NA,769.951,771.201,s,Eng-NA,2,47,2532,2530,4569,9,pig,ADS,piggy_pig,1,other,DI,di09,,,,
914025,what else do you see the pig,what else do you see the pig,NA,NA,declarative,eng,7,7,216,Rollins,pro:int post v pro:per v det:art n,MOT,NA,Mother,6.0001232058153144,NA,614.013,615.82,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914034,that's a pig,that a pig,NA,NA,declarative,eng,4,3,217,Rollins,pro:dem det:art n,MOT,NA,Mother,6.0001232058153144,NA,615.82,618.951,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914044,that's a pig,that a pig,NA,NA,declarative,eng,4,3,218,Rollins,pro:dem det:art n,MOT,NA,Mother,6.0001232058153144,NA,618.951,621.105,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914057,ahhah you have a pig at home don't you,ahhah you have a pig at home do you,NA,NA,declarative,eng,10,9,219,Rollins,co pro:per v det:art n prep n mod pro:per,MOT,NA,Mother,6.0001232058153144,NA,621.105,624.025,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914066,do you have a pig at home,do you have a pig at home,NA,NA,declarative,eng,7,7,220,Rollins,mod pro:per v det:art n prep n,MOT,NA,Mother,6.0001232058153144,NA,624.025,626.825,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914106,oh pigs suey,oh pig suey,NA,NA,declarative,eng,4,3,225,Rollins,co n n,MOT,NA,Mother,6.0001232058153144,NA,630.553,634.696,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914114,oh pigs suey,oh pig suey,NA,NA,declarative,eng,4,3,226,Rollins,co n n,MOT,NA,Mother,6.0001232058153144,NA,634.696,638.185,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
914147,a cow and a pig,a cow and a pig,NA,NA,declarative,eng,5,5,229,Rollins,det:art n coord det:art n,MOT,NA,Mother,6.0001232058153144,NA,645.146,647.368,s,Eng-NA,2,47,2532,2530,4575,6,pig,ADS,piggy_pig,1,other,DS,ds06,,,,
