id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,target_child_name,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range
359028,oh she's going night night huh,oh she go night night huh,NA,NA,question,eng,8,6,86,Bernstein,co pro:sub part n n co,MOT,NA,Mother,21.0004312203536,female,483.97,501.803,s,Eng-NA,2,36,1725,1724,3732,21,night night,CDS,night night_goodnight,0,other,Dale,010900,,,,
943297,is the baby going night night,be the baby go night night,NA,NA,question,eng,8,6,515,Rollins,cop det:art n part n n,MOT,NA,Mother,12.000246411630629,NA,1061.013,1063.353,s,Eng-NA,2,47,2532,2530,4650,12,night night,CDS,night night_goodnight,0,other,NB,nb12,,,,
2224276,you needta go night nights,you need go night night,NA,NA,question,eng,7,5,537,Brent,pro:per v v n n,MOT,Kristen,Mother,13.263106018604075,male,2554.577,2556.12,s,Eng-NA,2,68,3863,3862,8389,13,night night,CDS,night night_goodnight,0,other,Timothy,010108,,,,
2267495,binkies went night nights,binkie go night night,NA,NA,declarative,eng,7,4,698,Brent,n v n n,MOT,Lauren,Mother,11.493049138586008,male,3350.276,3351.711,s,Eng-NA,2,68,3878,3876,8434,11,night night,CDS,night night_goodnight,0,other,Henry,001115,,,,
2298386,night night sweetie i love you,night night sweetie I love you,NA,NA,declarative,eng,6,6,23,Nelson,n n co pro:sub v pro:per,DAD,NA,Father,19.624632949341876,female,1273.533,1275.459,s,Eng-NA,2,69,3897,3895,8479,20,night night,CDS,night night_goodnight,0,other,Emily,010719,,,,
2298710,night night,night night,NA,NA,declarative,eng,2,2,42,Nelson,n n,DAD,NA,Father,19.624632949341876,female,1659.639,1661.461,s,Eng-NA,2,69,3897,3895,8479,20,night night,CDS,night night_goodnight,0,other,Emily,010719,,,,
2300671,night night,night night,NA,NA,declarative,eng,2,2,31,Nelson,n n,DAD,NA,Father,20.65750836772829,female,72.387,73.013,s,Eng-NA,2,69,3897,3895,8480,21,night night,CDS,night night_goodnight,0,other,Emily,010820,,,,
2301586,okay night night sweetie i love you,okay night night sweetie I love you,NA,NA,declarative,eng,7,7,26,Nelson,co n n co pro:sub v pro:per,DAD,NA,Father,21.427544713443808,female,75.326,78.774,s,Eng-NA,2,69,3897,3895,8482,21,night night,CDS,night night_goodnight,0,other,Emily,010913,,,,
2303718,okay night night hon i love you,okay night night hon I love you,NA,NA,declarative,eng,7,7,5,Nelson,co n n n pro:sub v pro:per,DAD,NA,Father,22.16472617507546,female,6.211,8.336,s,Eng-NA,2,69,3897,3895,8485,22,night night,CDS,night night_goodnight,0,other,Emily,011005,,,,
2303975,night night,night night,NA,NA,declarative,eng,2,2,88,Nelson,n n,CHI,Emily,Target_Child,22.16472617507546,female,501.6,503,s,Eng-NA,2,69,3895,3895,8485,22,night night,CDS,night night_goodnight,0,child,Emily,011005,,,,
2303979,night night carl,night night Carl,NA,NA,declarative,eng,3,3,90,Nelson,n n n:prop,DAD,NA,Father,22.16472617507546,female,505.47,506.633,s,Eng-NA,2,69,3897,3895,8485,22,night night,CDS,night night_goodnight,0,other,Emily,011005,,,,
2304032,night night hon,night night Hon,NA,NA,declarative,eng,3,3,110,Nelson,n n n:prop,DAD,NA,Father,22.16472617507546,female,543.504,545.338,s,Eng-NA,2,69,3897,3895,8485,22,night night,CDS,night night_goodnight,0,other,Emily,011005,,,,
2304051,night night,night night,NA,NA,declarative,eng,2,2,116,Nelson,n n,CHI,Emily,Target_Child,22.16472617507546,female,576.421,580.705,s,Eng-NA,2,69,3895,3895,8485,22,night night,CDS,night night_goodnight,0,child,Emily,011005,,,,
2304122,okay night night hon,okay night night Hon,NA,NA,declarative,eng,4,4,17,Nelson,co n n n:prop,DAD,NA,Father,22.42756524774636,female,30.556,34.25,s,Eng-NA,2,69,3897,3895,8489,22,night night,CDS,night night_goodnight,0,other,Emily,011013,,,,
2304198,night night,night night,NA,NA,trail off,eng,2,2,64,Nelson,n n,CHI,Emily,Target_Child,22.19758105915933,female,283.514,287.972,s,Eng-NA,2,69,3895,3895,8486,22,night night,CDS,night night_goodnight,0,child,Emily,011006,,,,
2304352,i love you honey night night,I love you honey night night,NA,NA,declarative,eng,6,6,125,Nelson,pro:sub v pro:per n n n,DAD,NA,Father,22.394710363662497,female,452.334,454.494,s,Eng-NA,2,69,3897,3895,8488,22,night night,CDS,night night_goodnight,0,other,Emily,011012,,,,
2304366,okay night night now i love you,okay night night now I love you,NA,NA,declarative,eng,7,7,131,Nelson,co n n adv pro:sub v pro:per,DAD,NA,Father,22.394710363662497,female,465.337,468.193,s,Eng-NA,2,69,3897,3895,8488,22,night night,CDS,night night_goodnight,0,other,Emily,011012,,,,
2304480,okay night night hon i love you,okay night night Hon I love you,NA,NA,declarative,eng,7,7,173,Nelson,co n n n:prop pro:sub v pro:per,DAD,NA,Father,22.19758105915933,female,789.046,792.46,s,Eng-NA,2,69,3897,3895,8486,22,night night,CDS,night night_goodnight,0,other,Emily,011006,,,,
2304549,okay night night hon,okay night night hon,NA,NA,declarative,eng,4,4,201,Nelson,co n n n,DAD,NA,Father,22.19758105915933,female,917.544,920.54,s,Eng-NA,2,69,3897,3895,8486,22,night night,CDS,night night_goodnight,0,other,Emily,011006,,,,
2304792,okay night night sweetie,okay night night sweetie,NA,NA,declarative,eng,4,4,132,Nelson,co n n co,DAD,NA,Father,22.526129899997947,female,690.554,692.4,s,Eng-NA,2,69,3897,3895,8490,23,night night,CDS,night night_goodnight,0,other,Emily,011016,,,,
2305459,night night hon,night night Hon,NA,NA,declarative,eng,3,3,29,Nelson,n n n:prop,DAD,NA,Father,23.493295550216637,female,97.673,99.925,s,Eng-NA,2,69,3897,3895,8498,23,night night,CDS,night night_goodnight,0,other,Emily,011115,,,,
2305477,night night sweetie i'll see you in the morning,night night sweetie I see you in the morning,NA,NA,declarative,eng,10,9,31,Nelson,n n co pro:sub v pro:per prep det:art n,DAD,NA,Father,23.493295550216637,female,101.732,104.065,s,Eng-NA,2,69,3897,3895,8498,23,night night,CDS,night night_goodnight,0,other,Emily,011115,,,,
2305828,night night,night night,NA,NA,declarative,eng,2,2,27,Nelson,n n,DAD,NA,Father,24.099057475512843,female,55.797,56.354,s,Eng-NA,2,69,3897,3895,8502,24,night night,CDS,night night_goodnight,0,other,Emily,020003,,,,
2305849,night night,night night,NA,NA,declarative,eng,2,2,29,Nelson,n n,DAD,NA,Father,24.099057475512843,female,57.597,59.768,s,Eng-NA,2,69,3897,3895,8502,24,night night,CDS,night night_goodnight,0,other,Emily,020003,,,,
2305932,night night sweetie,night night sweetie,NA,NA,declarative,eng,3,3,4,Nelson,n n co,DAD,NA,Father,24.427606316351465,female,7.059,8.339,s,Eng-NA,2,69,3897,3895,8505,24,night night,CDS,night night_goodnight,0,other,Emily,020013,,,,
2306142,okay night night hon i love you,okay night night hon I love you,NA,NA,declarative,eng,7,7,40,Nelson,co n n n pro:sub v pro:per,DAD,NA,Father,23.920409043306844,female,84.838,87.446,s,Eng-NA,2,69,3897,3895,8501,24,night night,CDS,night night_goodnight,0,other,Emily,011128,,,,
2306144,night night,night night,NA,NA,declarative,eng,2,2,6,Nelson,n n,DAD,NA,Father,24.230477011848297,female,10.228,11.389,s,Eng-NA,2,69,3897,3895,8504,24,night night,CDS,night night_goodnight,0,other,Emily,020007,,,,
2306199,night night hon,night night hon,NA,NA,declarative,eng,3,3,16,Nelson,n n n,DAD,NA,Father,24.427606316351465,female,28.413,29.311,s,Eng-NA,2,69,3897,3895,8505,24,night night,CDS,night night_goodnight,0,other,Emily,020013,,,,
2306203,i going night night,I go night night,NA,NA,imperative_emphatic,eng,5,4,44,Nelson,pro:sub part n n,CHI,Emily,Target_Child,23.920409043306844,female,91.346,92.762,s,Eng-NA,2,69,3895,3895,8501,24,night night,CDS,night night_goodnight,0,child,Emily,011128,,,,
2306214,you are going night night,you be go night night,NA,NA,declarative,eng,7,5,45,Nelson,pro:per aux part n n,DAD,NA,Father,23.920409043306844,female,92.762,93.726,s,Eng-NA,2,69,3897,3895,8501,24,night night,CDS,night night_goodnight,0,other,Emily,011128,,,,
2306386,night night,night night,NA,NA,declarative,eng,2,2,88,Nelson,n n,DAD,NA,Father,23.493295550216637,female,267.701,268.641,s,Eng-NA,2,69,3897,3895,8498,23,night night,CDS,night night_goodnight,0,other,Emily,011115,,,,
2306435,night night honey i love you,night night Honey I love you,NA,NA,declarative,eng,6,6,34,Nelson,n n n:prop pro:sub v pro:per,DAD,NA,Father,24.756155157190086,female,470.238,477.401,s,Eng-NA,2,69,3897,3895,8506,25,night night,CDS,night night_goodnight,0,other,Emily,020023,,,,
