id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type
317893, hot dog ,hot dog,,,declarative,eng,2,2,99,Valian,adj n,MOT,NA,Mother,NA,25.756175691492636,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3679,26,dog,ADS,doggy_dog,1,other
317901, hot dog ,hot dog,,,declarative,eng,2,2,100,Valian,adj n,CHI,NA,Target_Child,NA,25.756175691492636,female,NA,NA,NA,Eng-NA,2,35,1702,1702,3679,26,dog,ADS,doggy_dog,1,child
317943, it looks like horsie but i think it's a dog ,it look like horse but I think it a dog,,,declarative,eng,13,10,34,Valian,pro:per v prep n conj pro:sub v pro:per det:art n,INV,NA,Investigator,NA,27.42766791925912,female,NA,NA,NA,Eng-NA,2,35,1703,1702,3684,27,dog,ADS,doggy_dog,1,other
318661, a dog ,a dog,,,declarative,eng,2,2,178,Valian,det:art n,CHI,NA,Target_Child,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1702,1702,3677,22,dog,ADS,doggy_dog,1,child
319011, and this is a dog that looks kinda like a horse but it's a dog ,and this be a dog that look kinda like a horse but it a dog,,,declarative,eng,18,15,124,Valian,coord pro:dem cop det:art n adv v adv co det:art n conj pro:per det:art n,MOT,NA,Mother,NA,27.42766791925912,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3684,27,dog,ADS,doggy_dog,1,other
319960, yeah a collie dog ,yeah a collie dog,,,declarative,eng,4,4,101,Valian,co det:art n n,MOT,NA,Mother,NA,27.493377687426847,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3686,27,dog,ADS,doggy_dog,1,other
320067, does your dog go in the garage ,do your dog go in the garage,,,question,eng,8,7,263,Valian,mod det:poss n v prep det:art n,MOT,NA,Mother,NA,25.756175691492636,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3679,26,dog,ADS,doggy_dog,1,other
320099, what's your dog's name ,what your dog name,,,question,eng,7,4,265,Valian,pro:int det:poss adj n,MOT,NA,Mother,NA,25.756175691492636,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3679,26,dog,ADS,doggy_dog,1,other
321246, this is the dog ,this be the dog,,,declarative,eng,5,4,342,Valian,pro:dem cop det:art n,CHI,NA,Target_Child,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1702,1702,3677,22,dog,ADS,doggy_dog,1,child
321335, what is lass what is the dog watching ,what be the dog watch,,,question,eng,7,8,347,Valian,pro:int aux det:art n part,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321398, what's the dog gonna say ,what the dog go say,,,question,eng,8,5,351,Valian,pro:int det:art n part v,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321445, does the dog want something ,do the dog want something,,,question,eng,6,5,354,Valian,mod det:art n v pro:indef,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321595, is he a tired dog ,be he a tire dog,,,question,eng,7,5,364,Valian,cop pro:sub det:art part n,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321622, or is he a hungry dog ,or be he a hungry dog,,,question,eng,7,6,366,Valian,coord cop pro:sub det:art adj n,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321637, it's a xxx dog ,it a dog,,,declarative,eng,4,4,367,Valian,pro:per det:art n,CHI,NA,Target_Child,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1702,1702,3677,22,dog,ADS,doggy_dog,1,child
321823, does the dog have a name ,do the dog have a name,,,question,eng,7,6,378,Valian,mod det:art n v det:art n,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321875, dog have a name ,dog have a name,,,declarative,eng,4,4,382,Valian,n v det:art n,CHI,NA,Target_Child,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1702,1702,3677,22,dog,ADS,doggy_dog,1,child
321891, what's the dog's name ,what the dog name,,,question,eng,7,4,383,Valian,pro:int det:art adj n,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
321921, dog ,dog,,,declarative,eng,1,1,313,Valian,v,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3681,22,dog,ADS,doggy_dog,1,other
321954, he said to the dog ,he say to the dog,,,declarative,eng,6,5,315,Valian,pro:sub v prep det:art n,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3681,22,dog,ADS,doggy_dog,1,other
321969, and a hot dog ,and a hot dog,,,declarative,eng,4,4,435,Valian,coord det:art adj n,MOT,NA,Mother,NA,25.099078009815397,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3675,25,dog,ADS,doggy_dog,1,other
322027, no i'm not your mother i'm a dog ,no I not your mother I a dog,,,declarative,eng,10,8,318,Valian,co pro:sub neg det:poss n pro:sub det:art n,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3681,22,dog,ADS,doggy_dog,1,other
322041, said the dog ,say the dog,,,declarative,eng,4,3,319,Valian,v det:art n,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3681,22,dog,ADS,doggy_dog,1,other
322060, the kitten wasn't his mother the hen wasn't his mother the dog wasn't his mother so he went on ,the kitten be his mother the hen be his mother the dog be his mother so he go on,,,declarative,eng,29,19,320,Valian,det:art n cop det:poss n det:art n cop det:poss n det:art n cop det:poss n conj pro:sub v adv,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3681,22,dog,ADS,doggy_dog,1,other
322208, you want the dog to drive the truck ,you want the dog to drive the truck,,,question,eng,8,8,402,Valian,pro:per v det:art n inf v det:art n,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3677,22,dog,ADS,doggy_dog,1,other
322262, the kitten and the hen weren't his mother the dog and the cow weren't his mother did he have a mother ,the kitten and the hen be his mother the dog and the cow be his mother do he have a mother,,,question,eng,26,21,331,Valian,det:art n coord det:art n cop det:poss n det:art n coord det:art n cop det:poss n mod pro:sub v det:art n,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,35,1704,1702,3681,22,dog,ADS,doggy_dog,1,other
322879, oh there's the collie dog and the horse and the zebra ,oh there the collie dog and the horse and the zebra,,,declarative,eng,12,11,10,Valian,co pro:exist det:art n n coord det:art n coord det:art n,INV,NA,Investigator,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,35,1703,1702,3694,29,dog,ADS,doggy_dog,1,other
