,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,parsed_gloss
0,317800, a duckie ,a duck,,,declarative,eng,3.0,2,14,Valian,det:art n,CHI,,Target_Child,,27.42766791925912,female,,,,Eng-NA,2,35,1702,1702,3684,27,duckie,CDS,duckie_duck,0,child,(NP (DT a) (NN duck))
1,317805, yeah a duckie ,yeah a duck,,,declarative,eng,4.0,3,15,Valian,co det:art n,MOT,,Mother,,27.42766791925912,female,,,,Eng-NA,2,35,1704,1702,3684,27,duckie,CDS,duckie_duck,0,other,(FRAG (UH yeah) (DT a) (NN duck))
2,319706, ducky ,Ducky,,,declarative,eng,1.0,1,196,Valian,n:prop,CHI,,Target_Child,,25.394771966570158,female,,,,Eng-NA,2,35,1702,1702,3676,25,duckie,CDS,duckie_duck,0,child,(ADJP (NNP Ducky))
3,319726, the ducky ,the duck,,,declarative,eng,4.0,2,197,Valian,det:art adj,INV,,Investigator,,25.394771966570158,female,,,,Eng-NA,2,35,1703,1702,3676,25,duckie,CDS,duckie_duck,0,other,(NP (DT the) (NN duck))
4,319777, ducky ,Ducky,,,question,eng,1.0,1,21,Valian,n:prop,MOT,,Mother,,27.65765210784616,female,,,,Eng-NA,2,35,1704,1702,3687,28,duckie,CDS,duckie_duck,0,other,(ADJP (NNP Ducky))
5,319779, what's that a rubber ducky ,what that a rubber duck,,,question,eng,8.0,5,89,Valian,pro:int adv det:art n adj,MOT,,Mother,,27.493377687426847,female,,,,Eng-NA,2,35,1704,1702,3686,27,duckie,CDS,duckie_duck,0,other,(SBAR (WHNP (WP what)) (NP (DT that) (NP (DT a) (NN rubber) (NN duck))))
6,319794, rubber ducky ,rubber duck,,,declarative,eng,4.0,2,90,Valian,n adj,CHI,,Target_Child,,27.493377687426847,female,,,,Eng-NA,2,35,1702,1702,3686,27,duckie,CDS,duckie_duck,0,child,(NP (NN rubber) (NN duck))
7,319805, duckie ,duck,,,declarative,eng,2.0,1,304,Valian,n,CHI,,Target_Child,,25.0990780098154,female,,,,Eng-NA,2,35,1702,1702,3675,25,duckie,CDS,duckie_duck,0,child,(NP (NN duck))
8,319825, duckie ,duck,,,declarative,eng,2.0,1,305,Valian,n,MOT,,Mother,,25.0990780098154,female,,,,Eng-NA,2,35,1704,1702,3675,25,duckie,CDS,duckie_duck,0,other,(NP (NN duck))
9,319864, hi ducky ,hi Ducky,,,declarative,eng,2.0,2,205,Valian,co n:prop,INV,,Investigator,,25.394771966570158,female,,,,Eng-NA,2,35,1703,1702,3676,25,duckie,CDS,duckie_duck,0,other,(X (UH hi) (NP (NNP Ducky)))
10,319874, how are you ducky ,how be you Ducky,,,question,eng,5.0,4,206,Valian,pro:int cop pro:per n:prop,INV,,Investigator,,25.394771966570158,female,,,,Eng-NA,2,35,1703,1702,3676,25,duckie,CDS,duckie_duck,0,other,(SBAR (WHADVP (WRB how)) (S (VP (VB be) (S (NP (PRP you)) (ADJP (JJ Ducky))))))
11,320887, your duckie ,your duck,,,question,eng,3.0,2,371,Valian,det:poss n,MOT,,Mother,,25.0990780098154,female,,,,Eng-NA,2,35,1704,1702,3675,25,duckie,CDS,duckie_duck,0,other,(NP (PRP$ your) (NN duck))
12,323828, a rubber ducky ,a rubber duck,,,declarative,eng,5.0,3,20,Valian,det:art n adj,CHI,,Target_Child,,27.26339349883981,female,,,,Eng-NA,2,35,1702,1702,3696,27,duckie,CDS,duckie_duck,0,child,(NP (DT a) (NN rubber) (NN duck))
13,327557, that's your ducky ,that your duck,,,question,eng,6.0,3,213,Valian,pro:dem det:poss adj,CHI,,Target_Child,,27.26339349883981,female,,,,Eng-NA,2,35,1702,1702,3696,27,duckie,CDS,duckie_duck,0,child,(NP (IN that) (NP (PRP$ your) (NN duck)))
14,329531, does my rubber ducky ,do my rubber duck,,,question,eng,7.0,4,323,Valian,mod det:poss n adj,CHI,,Target_Child,,27.26339349883981,female,,,,Eng-NA,2,35,1702,1702,3696,27,duckie,CDS,duckie_duck,0,child,(VP (VB do) (NP (PRP$ my) (NN rubber) (NN duck)))
15,330030, aw you stepped on the ducky ,you step on the duck,,,declarative,eng,8.0,6,580,Valian,pro:per part prep det:art adj,MOT,,Mother,,27.65765210784616,female,,,,Eng-NA,2,35,1704,1702,3687,28,duckie,CDS,duckie_duck,0,other,(S (NP (PRP you)) (VP (VBP step) (PP (IN on) (NP (DT the) (NN duck)))))
16,330634, ducky ,Ducky,,,declarative,eng,1.0,1,413,Valian,n:prop,CHI,,Target_Child,,31.822008665475675,female,,,,Eng-NA,2,35,1702,1702,3691,32,duckie,CDS,duckie_duck,0,child,(ADJP (NNP Ducky))
17,330650, ducky ,Ducky,,,declarative,eng,1.0,1,414,Valian,n:prop,CHI,,Target_Child,,31.822008665475675,female,,,,Eng-NA,2,35,1702,1702,3691,32,duckie,CDS,duckie_duck,0,child,(ADJP (NNP Ducky))
18,338519, ducky ,Ducky,,,declarative,eng,1.0,1,1155,Valian,n:prop,CHI,,Target_Child,,27.65765210784616,female,,,,Eng-NA,2,35,1702,1702,3687,28,duckie,CDS,duckie_duck,0,child,(ADJP (NNP Ducky))
19,338533, yeah what's the ducky say ,yeah what the duck say,,,question,eng,8.0,5,1156,Valian,co pro:int det:art adj co,MOT,,Mother,,27.65765210784616,female,,,,Eng-NA,2,35,1704,1702,3687,28,duckie,CDS,duckie_duck,0,other,(INTJ (UH yeah))
20,338610, is the ducky cute ,be the duck cute,,,question,eng,7.0,4,1161,Valian,cop det:art adj adj,MOT,,Mother,,27.65765210784616,female,,,,Eng-NA,2,35,1704,1702,3687,28,duckie,CDS,duckie_duck,0,other,(S (VP (VB be) (NP (DT the) (NN duck)) (ADJP (JJ cute))))
21,339519, a ducky ,a duck,,,declarative,eng,4.0,2,1224,Valian,det:art adj,CHI,,Target_Child,,27.65765210784616,female,,,,Eng-NA,2,35,1702,1702,3687,28,duckie,CDS,duckie_duck,0,child,(NP (DT a) (NN duck))
22,340045, a rubber ducky ,a rubber duck,,,declarative,eng,5.0,3,40,Valian,det:art n adj,CHI,,Target_Child,,28.756237294400297,female,,,,Eng-NA,2,35,1702,1702,3702,29,duckie,CDS,duckie_duck,0,child,(NP (DT a) (NN rubber) (NN duck))
23,347031, i think the duck the rubber ducky he can fix it too ,I think the duck the rubber duck he can fix it too,,,declarative,eng,14.0,12,553,Valian,pro:sub v det:art n det:art n adj pro:sub mod v pro:per adv,CHI,,Target_Child,,28.756237294400297,female,,,,Eng-NA,2,35,1702,1702,3702,29,duckie,CDS,duckie_duck,0,child,(S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (NP (DT the) (NN duck)) (NP (DT the) (NN rubber) (NN duck))) (SBAR (S (NP (PRP he)) (VP (MD can) (VP (VB fix) (NP (PRP it)) (ADVP (RB too))))))))))
24,347179, who do we know who has a rubber ducky like that ,who do we know who have a rubber duck like that,,,question,eng,14.0,11,564,Valian,pro:int mod pro:sub v pro:rel v det:art n adj prep pro:dem,MOT,,Mother,,28.756237294400297,female,,,,Eng-NA,2,35,1704,1702,3702,29,duckie,CDS,duckie_duck,0,other,(SBAR (SBAR (WHNP (WP who)) (S (VP (VBP do)))) (NP (PRP we)) (VP (VBP know) (SBAR (WHNP (WP who)) (S (VP (VBP have) (NP (NP (DT a) (NN rubber) (NN duck)) (PP (IN like) (NP (DT that)))))))))
25,347259, oh rubber ducky ,oh rubber duck,,,declarative,eng,5.0,3,569,Valian,co n adj,INV,,Investigator,,28.756237294400297,female,,,,Eng-NA,2,35,1703,1702,3702,29,duckie,CDS,duckie_duck,0,other,(FRAG (UH oh) (NN rubber) (NN duck))
26,347322, does someone else have a ducky like that ,do someone else have a duck like that,,,question,eng,11.0,8,573,Valian,mod pro:indef post v det:art adj prep pro:dem,MOT,,Mother,,28.756237294400297,female,,,,Eng-NA,2,35,1704,1702,3702,29,duckie,CDS,duckie_duck,0,other,(SQ (VBP do) (NP (NN someone) (RB else)) (VP (VB have) (NP (NP (DT a) (NN duck)) (PP (IN like) (NP (DT that))))))
27,347592, the duck ducky wants to talk to the elephant ,the duck duck want to talk to the elephant,,,declarative,eng,12.0,9,286,Valian,det:art n adj v prep n prep det:art n,MOT,,Mother,,28.263414033142364,female,,,,Eng-NA,2,35,1704,1702,3701,28,duckie,CDS,duckie_duck,0,other,(S (NP (DT the) (NN duck) (NN duck)) (VP (VBP want) (S (VP (TO to) (VP (VB talk) (PP (IN to) (NP (DT the) (NN elephant))))))))
28,347628, uh i'll hold the ducky you hold the elephant ,I hold the duck you hold the elephant,,,declarative,eng,11.0,9,288,Valian,pro:sub v det:art adj pro:per v det:art n,MOT,,Mother,,28.263414033142364,female,,,,Eng-NA,2,35,1704,1702,3701,28,duckie,CDS,duckie_duck,0,other,(S (NP (PRP I)) (VP (VBP hold) (NP (NP (DT the) (NN duck)) (SBAR (S (NP (PRP you)) (VP (VBP hold) (NP (DT the) (NN elephant))))))))
29,349130, she says ball and she says ball for balloon and um she says doggie kitty duckie ,she say ball and she say ball for balloon and she say dog kitty duck,,,declarative,eng,20.0,16,416,Bernstein,pro:sub v n coord pro:sub v n prep n coord pro:sub v n n n,MOT,,Mother,Alice,15.000308014538286,female,397.909,409.73,s,Eng-NA,2,36,1714,1713,3719,15,duckie,CDS,duckie_duck,0,other,(S (S (NP (PRP she)) (VP (VBP say) (NP (NN ball)))) (CC and) (S (NP (PRP she)) (VP (VBP say) (NP (NN ball)) (PP (IN for) (NP (NN balloon))))) (CC and) (S (NP (PRP she)) (VP (VBP say) (NP (NN dog) (NN kitty) (NN duck)))))
30,353497, and the ducky ,and the duck,,,declarative,eng,5.0,3,650,Valian,coord det:art adj,MOT,,Mother,,28.263414033142364,female,,,,Eng-NA,2,35,1704,1702,3701,28,duckie,CDS,duckie_duck,0,other,(NP (S (VP (CC and) (NP (DT the) (NN duck)))))
