item,transcript_id,corpus_name,speaker_id,age,target_child_name,media_start,media_end,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range
potty,3808,Peters,2338,17,Seth,31.379,32.18,010424a,135.24741901635684,75.04293764236843,144.92927469224858,-69.88633704988015
potty,3808,Peters,2338,17,Seth,32.18,33.365,010424a,146.62362918897762,111.4310011520736,274.1253639794323,-162.69436282735867
potty,3808,Peters,2338,17,Seth,46.318,47.34,010424a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3808,Peters,2338,17,Seth,80.646,82.712,010424a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3802,Peters,2338,16,Seth,1666.128,1668.601,010410a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3802,Peters,2338,16,Seth,1778.296,1779.631,010410a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3809,Peters,2338,17,Seth,818.662,820.589,010502a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3809,Peters,2338,17,Seth,856.759,857.548,010502a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3809,Peters,2338,17,Seth,860.895,862.543,010502a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3809,Peters,2338,17,Seth,884.512,887.008,010502a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3810,Peters,2338,17,Seth,1042.145,1043.097,010502b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3810,Peters,2338,17,Seth,1044.537,1045.152,010502b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3810,Peters,2338,17,Seth,1065.359,1066.091,010502b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3810,Peters,2338,17,Seth,1093.915,1094.496,010502b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3810,Peters,2338,17,Seth,1096.242,1097.345,010502b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3809,Peters,2338,17,Seth,1505.513,1506.454,010502a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,224.566,225.675,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,227.338,229.486,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,230.69,231.259,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,234.944,235.565,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,240.706,241.981,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,242.887,244.123,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3814,Peters,2338,17,Seth,1058.369,1059.722,010509b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,421.868,424.283,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,424.654,425.676,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3815,Peters,2357,17,Seth,428.363,429.419,010514,audio file missing,audio file missing,audio file missing,audio file missing
potty,3817,Peters,2338,18,Seth,496.44,498.182,010516b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3817,Peters,2338,18,Seth,511.826,512.499,010516b,audio file missing,audio file missing,audio file missing,audio file missing
potty,3813,Peters,2338,17,Seth,1265.114,1266.379,010509a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3813,Peters,2338,17,Seth,1270.238,1271.608,010509a,audio file missing,audio file missing,audio file missing,audio file missing
potty,3813,Peters,2338,17,Seth,1282.817,1283.792,010509a,audio file missing,audio file missing,audio file missing,audio file missing
