id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type
292421, do you know where all the dolls are ,do you know where all the doll be,,,question,eng,10,8,10,Valian,mod pro:per v pro:int qn det:art n cop,MOT,NA,Mother,NA,25.690465923324915,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3316,26,doll,ADS,dolly_doll,1,other
293240, there were dolls and there were puzzles and books and all kinds of good things for boys and girls to eat ,there be doll and there be puzzle and book and all kind of good thing for boy and girl to eat,,,declarative,eng,30,21,192,Valian,pro:exist cop n coord adv cop n coord n coord qn n prep adj n prep n coord n inf v,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3312,22,doll,ADS,dolly_doll,1,other
293464, it's not a pie it's a doll ,it not a pie it a doll,,,declarative,eng,9,7,214,Valian,pro:per neg det:art n pro:per det:art n,MOT,NA,Mother,NA,21.92036797470174,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3310,22,doll,ADS,dolly_doll,1,other
293467, and then the little train and all the dolls and toys were so sad ,and then the little train and all the doll and toy be so sad,,,declarative,eng,17,14,208,Valian,coord adv:tem det:art adj n coord qn det:art n coord n cop adv adj,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3312,22,doll,ADS,dolly_doll,1,other
293477, doll ,doll,,,declarative,eng,1,1,215,Valian,n,CHI,NA,Target_Child,NA,21.92036797470174,female,NA,NA,NA,Eng-NA,2,33,1704,1704,3310,22,doll,ADS,dolly_doll,1,child
293489, a doll ,a doll,,,declarative,eng,2,2,216,Valian,det:art n,MOT,NA,Mother,NA,21.92036797470174,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3310,22,doll,ADS,dolly_doll,1,other
293725, then the little train and the dolls and toys were ready to cry but the clown said here comes another little engine and they said ,then the little train and the doll and toy be ready to cry but the clown say here come another little engine and they say,,,quotation next line,eng,31,25,224,Valian,adv:tem det:art adj n coord det:art n coord v aux adj inf v conj det:art n v adv v qn adj n coord pro:sub v,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3312,22,doll,ADS,dolly_doll,1,other
294214, one day while child was in here having a tea party with you know her dolls ,one day while Child be in here have a tea party with you know her doll,,,declarative,eng,20,16,159,Valian,det:num n conj n:prop aux prep n part det:art n n prep pro:per v det:poss n,MOT,NA,Mother,NA,27.493377687426847,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3317,27,doll,ADS,dolly_doll,1,other
298265, what else can you show the doll ,what else can you show the doll,,,question,eng,7,7,611,Valian,pro:int post mod pro:per v det:art n,MOT,NA,Mother,NA,21.690383786114705,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3307,22,doll,ADS,dolly_doll,1,other
298395, look at the doll ,look at the doll,,,declarative,eng,4,4,177,Valian,v prep det:art n,CHI,NA,Target_Child,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1704,1704,3326,29,doll,ADS,dolly_doll,1,child
298701, why don't you leave the doll here while you climb down ,why do you leave the doll here while you climb down,,,declarative,eng,12,11,378,Valian,pro:int mod pro:per v det:art n adv conj pro:per v adv,IN2,NA,Investigator,NA,25.690465923324915,female,NA,NA,NA,Eng-NA,2,33,1708,1704,3316,26,doll,ADS,dolly_doll,1,other
301038, with a doll in it ,with a doll in it,,,question,eng,5,5,607,Valian,prep det:art n prep pro:per,MOT,NA,Mother,NA,21.65752890203084,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3312,22,doll,ADS,dolly_doll,1,other
301327, well why don't you leave the doll here it's a little hard to climb xxx ,well why do you leave the doll here it a little hard to climb,,,declarative,eng,16,15,505,Valian,n pro:rel mod pro:per v det:art n adv pro:per det:art adj adj inf v,IN2,NA,Investigator,NA,25.690465923324915,female,NA,NA,NA,Eng-NA,2,33,1708,1704,3316,26,doll,ADS,dolly_doll,1,other
304128, where's your baby doll ,where your baby doll,,,question,eng,5,4,457,Valian,pro:int det:poss n n,MOT,NA,Mother,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3326,29,doll,ADS,dolly_doll,1,other
304142, baby doll ,baby doll,,,declarative,eng,2,2,458,Valian,n n,CHI,NA,Target_Child,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1704,1704,3326,29,doll,ADS,dolly_doll,1,child
304156, where is the baby doll ,where be the baby doll,,,question,eng,6,5,459,Valian,pro:int cop det:art n n,MOT,NA,Mother,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3326,29,doll,ADS,dolly_doll,1,other
304267, she likes those little dolls because they're more easy to manage for her fingers ,she like those little doll because they more ease to manage for her finger,,,declarative,eng,20,14,466,Valian,pro:sub v det:dem adj n conj pro:sub adv adj inf v prep pro:obj n,MOT,NA,Mother,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3326,29,doll,ADS,dolly_doll,1,other
305647, that doll ,that doll,,,declarative,eng,2,2,750,Valian,det:dem n,CHI,NA,Target_Child,NA,25.690465923324915,female,NA,NA,NA,Eng-NA,2,33,1704,1704,3316,26,doll,ADS,dolly_doll,1,child
312155, why don't you settle her into the baby buggy with the baby doll ,why do you settle her into the baby buggy with the baby doll,,,question,eng,14,13,462,Valian,pro:int mod pro:per v pro:obj prep det:art n n prep det:art n n,MOT,NA,Mother,NA,30.42772952216678,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3329,30,doll,ADS,dolly_doll,1,other
312223, take the baby doll out ,take the baby doll out,,,question,eng,5,5,466,Valian,v det:art n n adv,MOT,NA,Mother,NA,30.42772952216678,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3329,30,doll,ADS,dolly_doll,1,other
312305, okay i'll hold the baby doll while you put your bear in the buggy ,okay I hold the baby doll while you put your bear in the buggy,,,declarative,eng,16,14,471,Valian,co pro:sub v det:art n n conj pro:per v det:poss n prep det:art n,INV,NA,Investigator,NA,30.42772952216678,female,NA,NA,NA,Eng-NA,2,33,1706,1704,3329,30,doll,ADS,dolly_doll,1,other
313272, see the dolls ,see the doll,,,question,eng,4,3,1000,Valian,v det:art n,MOT,NA,Mother,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3326,29,doll,ADS,dolly_doll,1,other
313285, look at the dolls ,look at the doll,,,declarative,eng,5,4,1001,Valian,v prep det:art n,MOT,NA,Mother,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3326,29,doll,ADS,dolly_doll,1,other
313306, see the baby dolls ,see the baby doll,,,question,eng,5,4,1002,Valian,v det:art n n,MOT,NA,Mother,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1705,1704,3326,29,doll,ADS,dolly_doll,1,other
313324, where's the baby dolls ,where the baby doll,,,question,eng,6,4,1003,Valian,pro:int det:art n n,CHI,NA,Target_Child,NA,29.230579683361054,female,NA,NA,NA,Eng-NA,2,33,1704,1704,3326,29,doll,ADS,dolly_doll,1,child
